日期,訂單編號,會員編號,商品分類,商品名稱,結帳金額,付款方式
2026-04-18 19:05,SA-815774,M01015,服飾配件,G-Shock 經典運動錶,3000,超商貨到付款
2026-04-12 01:59,SA-754856,M01396,3C家電,Nintendo Switch,9226,LinePay
2026-04-20 03:07,SA-212783,M00198,生活居家,宜得利 N-COOL涼感床墊,1234,信用卡
2026-04-25 01:48,SA-212715,M00029,生活居家,舒潔 抽取式衛生紙(箱),852,LinePay
2026-04-25 23:24,SA-851534,M01092,3C家電,Dyson 吹風機,13905,超商貨到付款
2026-04-19 06:57,SA-784079,M01062,美妝保養,蘭蔻 極光水,3429,LinePay
2026-04-01 20:31,SA-823674,M00196,3C家電,iPhone 15 Pro,34369,信用卡
2026-04-06 21:33,SA-312680,M00669,3C家電,Nintendo Switch,9727,街口支付
2026-04-15 07:05,SA-560641,M01250,母嬰用品,明治 金選奶粉,694,街口支付
2026-04-15 02:45,SA-433680,M00300,3C家電,Dyson 吹風機,13255,LinePay
2026-04-24 22:00,SA-302602,M01070,生活居家,3M 淨水器濾心,2409,LinePay
2026-04-21 11:49,SA-145440,M01038,生活居家,舒潔 抽取式衛生紙(箱),886,信用卡
2026-04-14 09:19,SA-844013,M00559,美妝保養,資生堂 百優精純乳霜,2669,信用卡
2026-04-26 22:28,SA-339150,M01163,3C家電,LG 掃地機器人,14847,LinePay
2026-04-28 18:00,SA-720958,M00822,美妝保養,理膚寶水 B5全面修復霜,817,信用卡
2026-04-13 02:40,SA-436555,M00294,生活居家,3M 淨水器濾心,2253,LinePay
2026-04-27 12:35,SA-980358,M00735,服飾配件,Ray-Ban 飛行員太陽眼鏡,5299,信用卡
2026-04-14 05:21,SA-517421,M01049,美妝保養,雅詩蘭黛 小棕瓶,4169,LinePay
2026-04-23 15:30,SA-381363,M01456,服飾配件,Ray-Ban 飛行員太陽眼鏡,5307,信用卡
2026-04-03 18:19,SA-508104,M00940,生活居家,宜得利 N-COOL涼感床墊,1224,超商貨到付款
2026-04-19 22:16,SA-182257,M00298,母嬰用品,貝親 寬口玻璃奶瓶,522,街口支付
2026-04-21 20:27,SA-921674,M00924,美妝保養,雅詩蘭黛 小棕瓶,3919,信用卡
2026-04-22 19:50,SA-428852,M00199,服飾配件,Nike Air Force 1,3134,信用卡
2026-04-06 19:23,SA-839499,M00886,3C家電,Apple Watch S9,12184,超商貨到付款
2026-04-29 14:43,SA-891999,M00646,美妝保養,雅詩蘭黛 小棕瓶,3976,信用卡
2026-04-27 11:30,SA-836111,M00958,服飾配件,G-Shock 經典運動錶,2900,LinePay
2026-04-16 19:05,SA-320065,M00175,美妝保養,資生堂 百優精純乳霜,2699,信用卡
2026-04-29 23:09,SA-240061,M01219,3C家電,LG 掃地機器人,15159,街口支付
2026-04-10 09:49,SA-807492,M00021,3C家電,Dyson 吹風機,14076,信用卡
2026-04-04 00:01,SA-723800,M01277,服飾配件,Ray-Ban 飛行員太陽眼鏡,5500,LinePay
2026-04-26 12:37,SA-747379,M00013,母嬰用品,Combi 奶瓶消毒鍋,3023,超商貨到付款
2026-04-28 16:41,SA-149856,M00800,生活居家,TOTO 溫水洗淨便座,9073,信用卡
2026-04-16 16:09,SA-947607,M00229,3C家電,Nintendo Switch,9400,信用卡
2026-04-22 22:24,SA-661922,M01026,服飾配件,Nike Air Force 1,3114,LinePay
2026-04-23 15:33,SA-697306,M00101,生活居家,宜得利 N-COOL涼感床墊,1175,街口支付
2026-04-18 08:50,SA-958478,M01130,3C家電,Apple Watch S9,12523,街口支付
2026-04-23 05:37,SA-904251,M00388,3C家電,Dyson 吹風機,13141,信用卡
2026-04-22 23:03,SA-601008,M01352,3C家電,LG 掃地機器人,15662,LinePay
2026-04-21 10:38,SA-796432,M01466,3C家電,Dyson 吹風機,14013,信用卡
2026-04-04 12:03,SA-129175,M00318,3C家電,Dyson 吹風機,13662,信用卡
2026-04-02 12:48,SA-120986,M00607,生活居家,宜得利 N-COOL涼感床墊,1247,信用卡
2026-04-16 01:03,SA-355682,M01087,生活居家,宜得利 N-COOL涼感床墊,1222,LinePay
2026-04-20 01:31,SA-566946,M00780,美妝保養,蘭蔻 極光水,3575,信用卡
2026-04-30 21:47,SA-505041,M00233,服飾配件,G-Shock 經典運動錶,3187,超商貨到付款
2026-04-30 19:03,SA-435351,M00909,服飾配件,G-Shock 經典運動錶,2913,信用卡
2026-04-28 10:42,SA-897511,M01317,美妝保養,蘭蔻 極光水,3261,街口支付
2026-04-02 04:55,SA-654500,M01104,3C家電,Nintendo Switch,9670,信用卡
2026-04-11 13:52,SA-438184,M00248,生活居家,TOTO 溫水洗淨便座,9565,信用卡
2026-04-27 01:47,SA-606648,M00800,3C家電,Nintendo Switch,9008,ATM轉帳
2026-04-15 14:46,SA-482281,M00064,美妝保養,雅詩蘭黛 小棕瓶,3840,信用卡
2026-04-10 05:20,SA-538561,M00080,生活居家,3M 淨水器濾心,2404,信用卡
2026-04-20 20:45,SA-304382,M00481,3C家電,Sony 降噪耳機,10830,信用卡
2026-04-22 04:19,SA-759880,M01456,3C家電,Nintendo Switch,8857,信用卡
2026-04-01 08:39,SA-971691,M00607,生活居家,TOTO 溫水洗淨便座,9734,超商貨到付款
2026-04-09 15:50,SA-599227,M00493,美妝保養,蘭蔻 極光水,3375,信用卡
2026-04-18 02:10,SA-867056,M01232,服飾配件,Nike Air Force 1,3357,超商貨到付款
2026-04-18 02:22,SA-243679,M00523,服飾配件,Ray-Ban 飛行員太陽眼鏡,5377,信用卡
2026-04-01 00:08,SA-558987,M00339,3C家電,iPhone 15 Pro,34606,街口支付
2026-04-29 02:13,SA-159011,M00683,保健食品,娘家 大紅麴,2488,信用卡
2026-04-18 16:11,SA-204862,M01287,服飾配件,G-Shock 經典運動錶,3129,街口支付
2026-04-24 20:05,SA-979244,M00658,母嬰用品,Combi 奶瓶消毒鍋,3187,超商貨到付款
2026-04-18 10:05,SA-135518,M00253,美妝保養,SK-II 青春露,5949,信用卡
2026-04-23 14:43,SA-612933,M01164,生活居家,無印良品 PP收納盒,441,超商貨到付款
2026-04-07 16:02,SA-316934,M00051,生活居家,3M 淨水器濾心,2331,LinePay
2026-04-14 23:22,SA-747115,M00108,服飾配件,Uniqlo 極暖發熱衣,736,LinePay
2026-04-18 08:58,SA-483444,M00461,美妝保養,資生堂 百優精純乳霜,2562,信用卡
2026-04-10 05:18,SA-226729,M00734,母嬰用品,明治 金選奶粉,717,信用卡
2026-04-27 11:42,SA-516308,M01109,生活居家,3M 淨水器濾心,2417,街口支付
2026-04-14 22:34,SA-562000,M00085,生活居家,無印良品 PP收納盒,431,信用卡
2026-04-15 01:10,SA-322292,M00502,母嬰用品,明治 金選奶粉,716,超商貨到付款
2026-04-07 08:40,SA-476597,M00116,3C家電,Apple Watch S9,12676,街口支付
2026-04-29 03:59,SA-113605,M01153,美妝保養,蘭蔻 極光水,3488,超商貨到付款
2026-04-29 10:44,SA-719794,M00696,母嬰用品,貝親 寬口玻璃奶瓶,557,超商貨到付款
2026-04-27 14:16,SA-877272,M01234,生活居家,無印良品 PP收納盒,427,信用卡
2026-04-29 10:03,SA-496934,M00440,美妝保養,資生堂 百優精純乳霜,2735,超商貨到付款
2026-04-16 03:11,SA-659718,M00615,母嬰用品,貝親 寬口玻璃奶瓶,534,ATM轉帳
2026-04-05 15:37,SA-659960,M01497,3C家電,Apple Watch S9,13264,街口支付
2026-04-15 07:30,SA-271862,M01363,生活居家,TOTO 溫水洗淨便座,9357,信用卡
2026-04-25 11:29,SA-654320,M00851,服飾配件,Nike Air Force 1,3141,信用卡
2026-04-10 11:02,SA-814717,M01268,服飾配件,Ray-Ban 飛行員太陽眼鏡,5254,信用卡
2026-04-23 17:36,SA-621201,M01208,美妝保養,蘭蔻 極光水,3498,超商貨到付款
2026-04-06 11:25,SA-201578,M01496,美妝保養,SK-II 青春露,6224,信用卡
2026-04-13 01:04,SA-979157,M00653,母嬰用品,Joie 輕量雙向推車,6199,街口支付
2026-04-22 09:01,SA-419247,M00867,生活居家,舒潔 抽取式衛生紙(箱),833,信用卡
2026-04-28 00:49,SA-463597,M01335,3C家電,LG 掃地機器人,15622,信用卡
2026-04-09 16:48,SA-520682,M00507,服飾配件,Levi's 501牛仔褲,3615,街口支付
2026-04-24 05:26,SA-963987,M00290,服飾配件,Ray-Ban 飛行員太陽眼鏡,5464,超商貨到付款
2026-04-13 04:30,SA-965810,M00744,生活居家,TOTO 溫水洗淨便座,9899,LinePay
2026-04-11 07:25,SA-655478,M00946,服飾配件,Uniqlo 極暖發熱衣,740,ATM轉帳
2026-04-16 11:30,SA-966665,M00924,3C家電,Nintendo Switch,9372,信用卡
2026-04-10 05:56,SA-282461,M01257,生活居家,宜得利 N-COOL涼感床墊,1282,LinePay
2026-04-21 09:16,SA-112812,M01114,美妝保養,蘭蔻 極光水,3461,LinePay
2026-04-21 10:49,SA-539876,M00862,美妝保養,資生堂 百優精純乳霜,2702,超商貨到付款
2026-04-08 13:32,SA-329216,M00633,保健食品,桂格 大燕麥片,235,信用卡
2026-04-16 21:19,SA-623197,M00576,生活居家,無印良品 PP收納盒,432,超商貨到付款
2026-04-15 08:54,SA-437203,M00796,3C家電,LG 掃地機器人,14315,ATM轉帳
2026-04-12 12:42,SA-969022,M00149,保健食品,桂格 大燕麥片,220,LinePay
2026-04-18 06:12,SA-900715,M00977,生活居家,宜得利 N-COOL涼感床墊,1289,信用卡
2026-04-01 11:08,SA-434165,M00418,生活居家,TOTO 溫水洗淨便座,9795,信用卡
2026-04-02 05:06,SA-364786,M01279,服飾配件,Levi's 501牛仔褲,3882,LinePay
2026-04-28 13:42,SA-675951,M00154,3C家電,LG 掃地機器人,14779,信用卡
2026-04-15 17:41,SA-568359,M00176,生活居家,無印良品 PP收納盒,414,街口支付
2026-04-20 11:46,SA-827576,M00071,美妝保養,SK-II 青春露,5850,信用卡
2026-04-04 02:22,SA-683539,M00086,美妝保養,SK-II 青春露,5824,街口支付
2026-04-26 20:34,SA-194283,M01336,生活居家,宜得利 N-COOL涼感床墊,1242,LinePay
2026-04-22 13:28,SA-719801,M00389,母嬰用品,明治 金選奶粉,708,信用卡
2026-04-13 11:00,SA-165379,M00836,生活居家,3M 淨水器濾心,2346,超商貨到付款
2026-04-04 01:21,SA-954928,M00428,美妝保養,SK-II 青春露,6239,信用卡
2026-04-09 08:17,SA-246598,M00154,美妝保養,資生堂 百優精純乳霜,2691,LinePay
2026-04-23 09:36,SA-411366,M01007,美妝保養,理膚寶水 B5全面修復霜,878,超商貨到付款
2026-04-11 21:19,SA-751632,M00636,生活居家,3M 淨水器濾心,2329,信用卡
2026-04-08 15:08,SA-353122,M00223,服飾配件,G-Shock 經典運動錶,3040,信用卡
2026-04-05 20:56,SA-171506,M00279,美妝保養,雅詩蘭黛 小棕瓶,4099,LinePay
2026-04-05 06:21,SA-802502,M01171,3C家電,Nintendo Switch,9579,LinePay
2026-04-24 10:47,SA-298960,M00581,生活居家,TOTO 溫水洗淨便座,9146,超商貨到付款
2026-04-16 05:42,SA-340502,M00114,3C家電,Sony 降噪耳機,9833,信用卡
2026-04-23 22:21,SA-966455,M01343,生活居家,宜得利 N-COOL涼感床墊,1272,信用卡
2026-04-03 00:31,SA-717185,M00155,3C家電,Dyson 吹風機,14157,ATM轉帳
2026-04-16 21:32,SA-773032,M00666,美妝保養,蘭蔻 極光水,3521,信用卡
2026-04-24 09:26,SA-779948,M00773,保健食品,白蘭氏 雙認證雞精(盒),1242,LinePay
2026-04-04 18:39,SA-376286,M01191,服飾配件,G-Shock 經典運動錶,2883,LinePay
2026-04-22 16:57,SA-807657,M01394,保健食品,善存 綜合維他命,931,信用卡
2026-04-17 20:44,SA-211541,M01022,服飾配件,Levi's 501牛仔褲,3978,LinePay
2026-04-20 17:26,SA-283403,M01198,母嬰用品,Joie 輕量雙向推車,6460,LinePay
2026-04-06 11:11,SA-921109,M01242,3C家電,Nintendo Switch,9254,信用卡
2026-04-29 19:03,SA-324386,M00887,服飾配件,Ray-Ban 飛行員太陽眼鏡,5301,信用卡
2026-04-20 11:09,SA-400862,M00761,美妝保養,理膚寶水 B5全面修復霜,835,信用卡
2026-04-04 22:58,SA-510407,M01105,3C家電,Nintendo Switch,9359,街口支付
2026-04-23 17:17,SA-499718,M01383,生活居家,宜得利 N-COOL涼感床墊,1190,LinePay
2026-04-22 04:09,SA-193703,M00776,美妝保養,SK-II 青春露,6197,信用卡
2026-04-11 14:18,SA-623636,M01430,美妝保養,理膚寶水 B5全面修復霜,809,LinePay
2026-04-22 07:34,SA-674195,M00760,保健食品,娘家 大紅麴,2388,LinePay
2026-04-26 00:13,SA-409060,M01186,3C家電,Apple Watch S9,12406,信用卡
2026-04-21 13:52,SA-952956,M00617,美妝保養,SK-II 青春露,5993,街口支付
2026-04-14 06:22,SA-977414,M00217,3C家電,Nintendo Switch,9104,信用卡
2026-04-26 05:24,SA-425347,M01496,生活居家,TOTO 溫水洗淨便座,8926,信用卡
2026-04-26 11:32,SA-665999,M00291,3C家電,Dyson 吹風機,13430,信用卡
2026-04-16 22:57,SA-966257,M00815,服飾配件,Levi's 501牛仔褲,3976,信用卡
2026-04-01 22:19,SA-340695,M01197,3C家電,LG 掃地機器人,14944,信用卡
2026-04-01 02:15,SA-952188,M00842,美妝保養,理膚寶水 B5全面修復霜,836,LinePay
2026-04-26 21:27,SA-506842,M00331,服飾配件,Levi's 501牛仔褲,3681,超商貨到付款
2026-04-17 16:46,SA-629606,M00699,美妝保養,資生堂 百優精純乳霜,2627,信用卡
2026-04-07 19:50,SA-972147,M01167,3C家電,LG 掃地機器人,15689,超商貨到付款
2026-04-29 19:47,SA-320248,M00732,母嬰用品,貝親 寬口玻璃奶瓶,546,信用卡
2026-04-18 23:31,SA-837043,M01173,服飾配件,Uniqlo 極暖發熱衣,720,信用卡
2026-04-26 18:27,SA-299466,M01093,美妝保養,理膚寶水 B5全面修復霜,797,信用卡
2026-04-13 18:32,SA-493788,M00289,母嬰用品,Joie 輕量雙向推車,6254,街口支付
2026-04-20 10:04,SA-272643,M00287,生活居家,宜得利 N-COOL涼感床墊,1191,信用卡
2026-04-02 01:33,SA-167252,M01344,服飾配件,G-Shock 經典運動錶,3006,信用卡
2026-04-25 13:22,SA-301477,M01213,美妝保養,SK-II 青春露,6205,信用卡
2026-04-25 22:39,SA-586905,M01000,美妝保養,資生堂 百優精純乳霜,2612,LinePay
2026-04-01 01:00,SA-406478,M00626,3C家電,Nintendo Switch,9537,信用卡
2026-04-16 19:25,SA-581971,M01444,母嬰用品,Combi 奶瓶消毒鍋,3235,信用卡
2026-04-05 23:35,SA-863111,M00817,美妝保養,蘭蔻 極光水,3271,LinePay
2026-04-18 23:55,SA-757239,M00538,3C家電,Nintendo Switch,9020,LinePay
2026-04-22 22:23,SA-765552,M00930,美妝保養,SK-II 青春露,6037,信用卡
2026-04-15 21:35,SA-932104,M01169,服飾配件,Levi's 501牛仔褲,3987,信用卡
2026-04-13 15:11,SA-563408,M00552,3C家電,Apple Watch S9,13338,LinePay
2026-04-27 04:15,SA-606846,M01426,美妝保養,蘭蔻 極光水,3260,LinePay
2026-04-30 04:20,SA-801789,M00327,生活居家,舒潔 抽取式衛生紙(箱),821,超商貨到付款
2026-04-30 04:44,SA-305330,M00003,母嬰用品,幫寶適 一級幫紙尿褲(箱),1530,信用卡
2026-04-29 13:52,SA-886355,M00587,美妝保養,雅詩蘭黛 小棕瓶,4078,LinePay
2026-04-05 04:16,SA-100254,M00445,美妝保養,雅詩蘭黛 小棕瓶,4001,街口支付
2026-04-29 16:09,SA-578550,M00829,美妝保養,理膚寶水 B5全面修復霜,814,信用卡
2026-04-15 04:04,SA-698714,M01200,服飾配件,Nike Air Force 1,3290,LinePay
2026-04-15 05:11,SA-951839,M01080,服飾配件,G-Shock 經典運動錶,3052,LinePay
2026-04-16 05:27,SA-207856,M00294,3C家電,LG 掃地機器人,14612,LinePay
2026-04-01 07:49,SA-549923,M01046,3C家電,Apple Watch S9,12869,LinePay
2026-04-13 15:09,SA-308691,M01384,美妝保養,雅詩蘭黛 小棕瓶,3913,LinePay
2026-04-03 23:55,SA-539215,M00730,3C家電,LG 掃地機器人,15302,LinePay
2026-04-26 15:08,SA-320177,M00232,3C家電,Sony 降噪耳機,10531,信用卡
2026-04-09 12:07,SA-301130,M00889,母嬰用品,Joie 輕量雙向推車,6660,信用卡
2026-04-05 07:30,SA-937542,M00555,服飾配件,Levi's 501牛仔褲,3880,街口支付
2026-04-02 09:45,SA-930799,M01336,服飾配件,Ray-Ban 飛行員太陽眼鏡,5433,超商貨到付款
2026-04-05 13:37,SA-731412,M00101,服飾配件,Ray-Ban 飛行員太陽眼鏡,5509,信用卡
2026-04-05 20:16,SA-757881,M00907,母嬰用品,幫寶適 一級幫紙尿褲(箱),1558,超商貨到付款
2026-04-01 09:53,SA-765107,M01390,生活居家,無印良品 PP收納盒,443,ATM轉帳
2026-04-10 02:34,SA-519092,M00018,保健食品,桂格 大燕麥片,225,街口支付
2026-04-06 15:41,SA-926301,M00352,生活居家,TOTO 溫水洗淨便座,9045,LinePay
2026-04-13 02:25,SA-661561,M00998,3C家電,iPhone 15 Pro,36480,信用卡
2026-04-24 06:23,SA-719446,M00524,生活居家,TOTO 溫水洗淨便座,9739,LinePay
2026-04-24 18:50,SA-618590,M00072,美妝保養,蘭蔻 極光水,3599,信用卡
2026-04-02 11:14,SA-517110,M00232,3C家電,Nintendo Switch,8838,LinePay
2026-04-26 04:48,SA-540802,M01327,服飾配件,Uniqlo 極暖發熱衣,788,信用卡
2026-04-16 05:15,SA-507792,M00763,服飾配件,Uniqlo 極暖發熱衣,722,LinePay
2026-04-17 22:01,SA-538163,M00655,美妝保養,SK-II 青春露,5945,信用卡
2026-04-21 17:45,SA-548145,M00456,服飾配件,G-Shock 經典運動錶,3079,信用卡
2026-04-15 14:24,SA-273170,M00618,3C家電,LG 掃地機器人,14769,信用卡
2026-04-13 11:34,SA-353501,M00307,服飾配件,G-Shock 經典運動錶,2982,LinePay
2026-04-29 21:37,SA-169881,M01049,母嬰用品,Combi 奶瓶消毒鍋,3137,信用卡
2026-04-29 04:34,SA-234625,M00764,保健食品,善存 綜合維他命,862,超商貨到付款
2026-04-18 03:16,SA-805616,M00250,服飾配件,G-Shock 經典運動錶,3094,ATM轉帳
2026-04-08 00:56,SA-544589,M00990,美妝保養,資生堂 百優精純乳霜,2545,超商貨到付款
2026-04-03 06:19,SA-474778,M01154,3C家電,Sony 降噪耳機,10106,超商貨到付款
2026-04-15 04:08,SA-548747,M00306,3C家電,Apple Watch S9,12815,LinePay
2026-04-19 03:39,SA-628076,M00405,美妝保養,SK-II 青春露,5816,信用卡
2026-04-26 19:11,SA-159284,M00585,生活居家,宜得利 N-COOL涼感床墊,1264,LinePay
2026-04-17 12:06,SA-257381,M01095,生活居家,舒潔 抽取式衛生紙(箱),876,LinePay
2026-04-11 21:30,SA-461517,M00042,服飾配件,G-Shock 經典運動錶,2999,信用卡
2026-04-29 18:25,SA-473906,M00875,生活居家,TOTO 溫水洗淨便座,9878,街口支付
2026-04-13 23:27,SA-754790,M01324,美妝保養,理膚寶水 B5全面修復霜,818,街口支付
2026-04-13 16:57,SA-857863,M01039,生活居家,無印良品 PP收納盒,430,信用卡
2026-04-22 16:28,SA-280552,M00684,母嬰用品,Joie 輕量雙向推車,6556,街口支付
2026-04-06 00:07,SA-966962,M00296,3C家電,Apple Watch S9,12978,LinePay
2026-04-15 16:21,SA-114498,M00565,美妝保養,理膚寶水 B5全面修復霜,846,信用卡
2026-04-04 06:03,SA-914202,M01210,服飾配件,Ray-Ban 飛行員太陽眼鏡,5362,LinePay
2026-04-09 00:10,SA-944581,M00538,服飾配件,Ray-Ban 飛行員太陽眼鏡,5416,LinePay
2026-04-16 19:04,SA-663129,M01404,美妝保養,SK-II 青春露,6217,LinePay
2026-04-19 23:40,SA-758056,M01172,服飾配件,Nike Air Force 1,3189,街口支付
2026-04-07 02:58,SA-251090,M00160,服飾配件,Uniqlo 極暖發熱衣,750,超商貨到付款
2026-04-09 04:02,SA-905680,M00354,美妝保養,SK-II 青春露,5794,街口支付
2026-04-29 21:38,SA-745900,M00674,生活居家,無印良品 PP收納盒,418,ATM轉帳
2026-04-09 05:48,SA-513197,M00998,服飾配件,G-Shock 經典運動錶,2948,超商貨到付款
2026-04-29 02:57,SA-525885,M00116,美妝保養,資生堂 百優精純乳霜,2572,ATM轉帳
2026-04-30 09:44,SA-773340,M01100,3C家電,LG 掃地機器人,15128,信用卡
2026-04-05 08:14,SA-744417,M00538,服飾配件,Levi's 501牛仔褲,3937,信用卡
2026-04-24 18:09,SA-430383,M01425,3C家電,Dyson 吹風機,13773,LinePay
2026-04-10 11:12,SA-796699,M01498,服飾配件,G-Shock 經典運動錶,3143,信用卡
2026-04-21 13:46,SA-505058,M01372,美妝保養,SK-II 青春露,6109,信用卡
2026-04-21 03:10,SA-721275,M00760,生活居家,3M 淨水器濾心,2319,超商貨到付款
2026-04-23 02:45,SA-819333,M00677,美妝保養,蘭蔻 極光水,3581,信用卡
2026-04-25 03:42,SA-415544,M00387,3C家電,Sony 降噪耳機,10511,信用卡
2026-04-15 07:35,SA-805908,M01499,3C家電,LG 掃地機器人,14604,超商貨到付款
2026-04-30 06:44,SA-672417,M01275,3C家電,Nintendo Switch,9254,超商貨到付款
2026-04-03 03:35,SA-606417,M00663,美妝保養,資生堂 百優精純乳霜,2699,信用卡
2026-04-14 22:31,SA-404637,M01258,3C家電,LG 掃地機器人,15587,信用卡
2026-04-22 18:56,SA-924610,M00757,母嬰用品,幫寶適 一級幫紙尿褲(箱),1483,LinePay
2026-04-04 17:49,SA-202464,M00064,美妝保養,雅詩蘭黛 小棕瓶,3944,ATM轉帳
2026-04-02 22:21,SA-142993,M00261,3C家電,Sony 降噪耳機,10347,LinePay
2026-04-21 11:07,SA-861172,M01403,服飾配件,Ray-Ban 飛行員太陽眼鏡,5464,信用卡
2026-04-30 15:36,SA-437847,M00155,母嬰用品,Combi 奶瓶消毒鍋,3167,超商貨到付款
2026-04-05 13:31,SA-182408,M01465,生活居家,TOTO 溫水洗淨便座,9162,信用卡
2026-04-28 21:10,SA-273065,M01281,美妝保養,理膚寶水 B5全面修復霜,850,信用卡
2026-04-09 07:17,SA-383548,M00254,服飾配件,Nike Air Force 1,3375,LinePay
2026-04-15 21:56,SA-144599,M01479,3C家電,Dyson 吹風機,14024,LinePay
2026-04-27 12:36,SA-635490,M01155,生活居家,宜得利 N-COOL涼感床墊,1236,信用卡
2026-04-07 05:20,SA-201972,M00672,3C家電,Sony 降噪耳機,10853,LinePay
2026-04-30 02:02,SA-680512,M00954,服飾配件,Uniqlo 極暖發熱衣,716,街口支付
2026-04-24 00:20,SA-647317,M00356,生活居家,宜得利 N-COOL涼感床墊,1265,超商貨到付款
